SOURCEURL,Date,Label,N_label,AvgTone
http://abc11.com/business/expedia-buying-orbitz-for-about-$133-billion/514626/,2015-02-12,Competitive_Behavior,4.0,2.0508502955597
http://www.zdnet.com/article/expedia-buys-orbitz-for-1-3-billion/,2015-02-12,Business_Model_Resilience,3.0,2.91666666666667
http://www.pcworld.com/article/2883812/google-fear-a-factor-behind-orbitzexpedia-deal.html,2015-02-12,Competitive_Behavior,4.0,2.02020202020202
http://www.chicagotribune.com/business/breaking/ct-orbitz-expedia-consumer-0213-biz-20150212-story.html,2015-02-12,Product_Design_And_Lifecycle_Management,15.0,2.7823240589198
http://techcrunch.com/2015/02/12/expedia-buys-orbitz-for-1-6b-in-cash-to-square-up-to-priceline/,2015-02-12,Competitive_Behavior,4.0,2.67857142857143
http://www.theguardian.com/us-news/2015/feb/12/expedia-buys-rival-orbitz-online-travel-booking,2015-02-12,Business_Model_Resilience,3.0,2.45398773006135
http://www.montereyherald.com/business/20150212/expedia-buys-orbitz-weeks-after-acquiring-travelocity/1,2015-02-12,Business_Model_Resilience,3.0,2.41302030968697
http://www.businesswire.com/news/home/20150212005866/en/Expedia%C2%AE-CruiseShipCenters%C2%AE-Sails-Heights-Record-Year-Franchise,2015-02-12,Business_Model_Resilience,3.0,5.16351118760757
http://www.oregonlive.com/business/index.ssf/2015/02/expedia_to_buy_orbitz_for_133.html,2015-02-12,Business_Model_Resilience,3.0,2.48868778280543
http://finance.yahoo.com/news/online-travel-agency-expedia-buy-205934699.html,2015-02-12,Systemic_Risk_Management,18.0,2.96296296296296
http://time.com/money/3707551/expedia-orbitz-impact-travelers/,2015-02-12,Business_Model_Resilience,3.0,1.61892901618929
http://www.eturbonews.com/55505/expedia-buying-online-rival-orbitz-133-billion,2015-02-12,Product_Design_And_Lifecycle_Management,15.0,3.1280606024265
http://www.japantimes.co.jp/news/2015/02/13/business/expedia-buying-rival-orbitz-1-33-billion/,2015-02-12,Management_Of_Legal_And_Regulatory_Framework,12.0,2.23577235772358
http://www.sltrib.com/home/2174643-155/expedia-to-buy-orbitz-shifts-online,2015-02-12,Customer_Privacy,22.0,1.44220728102307
http://www.dailymail.co.uk/wires/ap/article-2951569/Expedia-buy-Orbitz-shift-online-travel-space.html,2015-02-12,Competitive_Behavior,4.0,1.42348754448399
http://www.sfgate.com/travel/article/Expedia-buys-Orbitz-consolidating-online-travel-6078308.php,2015-02-12,Competitive_Behavior,4.0,1.35287485907554
http://www.chinatopix.com/articles/36972/20150212/expedia-to-acquire-orbitz-in-a-deal-worth-us-1-6-billion.htm,2015-02-12,Business_Model_Resilience,3.0,3.4375
http://www.chicagotribune.com/business/breaking/ct-orbitz-expedia-0213-biz-20150212-story.html,2015-02-12,Employee_Engagement_Inclusion_And_Diversity,8.0,3.89247425588941
http://www.newsmax.com/Newsfront/Expedia-Orbitz-Online-Travel-Agency-flying/2015/02/12/id/624336/,2015-02-12,Business_Ethics,0.0,2.47466551242129
http://news.yahoo.com/expedia-buy-orbitz-1-6-bn-deal-133853485.html,2015-02-12,Competitive_Behavior,4.0,3.2258064516129
http://www.reviewjournal.com/business/online-travel-agency-expedia-buy-rival-orbitz-133-billion,2015-02-12,Systemic_Risk_Management,18.0,2.7027027027027
http://www.computerworld.com/article/2883920/google-fear-a-factor-behind-orbitz-expedia-deal.html,2015-02-13,Competitive_Behavior,4.0,1.90930787589499
http://gulfnews.com/business/tourism/expedia-buys-rival-travel-operator-orbitz-for-1-6b-1.1456386,2015-02-13,Business_Model_Resilience,3.0,1.33333333333333
http://www.centralmaine.com/2015/02/12/expedia-announces-deal-%E2%80%A8to-buy-orbitz-for-1-3-billion/,2015-02-13,Competitive_Behavior,4.0,1.31357600041783
http://www.trivalleycentral.com/casa_grande_dispatch/business_news/expedia-buying-orbitz-shifts-online-travel-space/article_903970ae-b391-11e4-b434-5fa43372602e.html,2015-02-13,Product_Design_And_Lifecycle_Management,15.0,1.91070277405863
https://au.news.yahoo.com/thewest/business/technology/a/26292977/u-s-airlines-hotel-industry-wary-of-expedia-orbitz-merger/,2015-02-13,Competitive_Behavior,4.0,1.61662817551963
http://www.newsmax.com/Finance/Airlines-Hotel-Industry-Expedia-Orbitz/2015/02/14/id/624834/,2015-02-14,Competitive_Behavior,4.0,1.7156862745098
http://www.businesstimes.com.sg/consumer/us-airlines-hotel-industry-wary-of-expedia-orbitz-merger,2015-02-14,Competitive_Behavior,4.0,1.85289671842239
http://www.reviewjournal.com/travel/news/us-airlines-warn-expedia-orbitz-merger-could-hurt-travel-business,2015-02-14,Employee_Engagement_Inclusion_And_Diversity,8.0,2.21774193548387
http://www.businessinsider.com.au/r-us-airlines-hotel-industry-wary-of-expedia-orbitz-merger-2015-2,2015-02-14,Competitive_Behavior,4.0,1.80256901568377
http://www.slate.com/articles/podcasts/slate_money/2015/02/slate_money_on_greece_expedia_and_fifty_shades_of_grey.html,2015-02-14,Competitive_Behavior,4.0,4.51127819548872
http://www.menafn.com/1094105326/US-Expedia-to-acquire-Orbitz-Worldwide-for-USD16b,2015-02-15,Competitive_Behavior,4.0,0.826446280991736
http://www.wallstreetscope.com/morning-eye-catchers-platform-specialty-products-corporation-pah-alaska-air-group-inc-alk-support-com-inc-sprt-expedia-inc-expe-palo-alto-networks-inc-panw/25168897/,2015-02-17,Customer_Privacy,22.0,3.05810397553517
http://www.tnooz.com/article/expedia-airasia-increase-stake-75-percent/,2015-02-17,Business_Model_Resilience,3.0,3.56294536817102
http://www.eturbonews.com/55664/expedia-increases-ownership-airasia-expedia-joint-venture,2015-02-17,Customer_Privacy,22.0,2.98591580473605
http://www.travolution.co.uk/articles/2015/02/17/11710/expedia-to-buy-quarter-share-in-airasia-joint-venture.html,2015-02-17,Supply_Chain_Management,17.0,3.91459074733096
http://www.philstar.com/business/2015/02/20/1425549/airasia-forges-share-purchase-agreement-expedia,2015-02-19,Product_Design_And_Lifecycle_Management,15.0,4.8951048951049
http://www.ch-aviation.com/portal/news/35285-airasia-bhd-to-sell-25-stake-in-aae-travel-to-expedia,2015-02-19,Business_Model_Resilience,3.0,2.35849056603774
http://www.geekwire.com/2015/new-york-times-turns-to-leaders-from-facebook-and-expedia-to-fill-board-seats/,2015-02-20,Business_Model_Resilience,3.0,1.35135135135135
http://adland.tv/commercials/expedia-au-somewhere-over-rainbow-2015-60-australia,2015-02-24,Employee_Engagement_Inclusion_And_Diversity,8.0,3.7037037037037
http://www.gurufocus.com/news/318509/airasia-divests-25-stake-in-aae-travel-to-expedia,2015-02-25,Competitive_Behavior,4.0,1.83823529411765
http://www.ibtimes.com/google-inc-announces-phase-one-its-plan-kill-travel-sites-expedia-inc-1828876,2015-02-26,Competitive_Behavior,4.0,-0.42194092827004
http://www.finanznachrichten.de/nachrichten-2015-02/32949012-expedia-affiliate-network-identifies-itb-berlin-as-a-key-show-to-new-growth-and-strengthened-relationships-with-partners-008.htm,2015-02-27,Business_Model_Resilience,3.0,2.2228365723966
http://www.newcastlestar.com.au/story/2903733/wotif-raises-commission-rates-in-wake-of-expedia-takeover/?cs=4139,2015-03-01,Competitive_Behavior,4.0,-1.02432778489116
http://www.cp24.com/lifestyle/travel/expedia-buying-travel-website-rival-orbitz-for-about-1-33-billion-1.2232707,2015-03-03,Systemic_Risk_Management,18.0,-0.90909090909091
http://www.usatoday.com/story/travel/columnist/mcgee/2015/03/04/airline-mergers-expedia-orbitz/24319965/,2015-03-04,Competitive_Behavior,4.0,-0.22042615723732
http://www.travelpulse.com/news/destinations/expedia-releases-2016-spring-break-airline-ticket-trends.html,2015-03-05,Customer_Privacy,22.0,0.95238095238096
"http://www.ctnow.com/news/nationworld/ct-orbitz-expedia-0213-biz-20150212,0,5256623.story",2015-03-08,Management_Of_Legal_And_Regulatory_Framework,12.0,1.45772594752186
http://finance.yahoo.com/news/expedia-takes-decolar-com-stake-200735820.html,2015-03-10,Business_Model_Resilience,3.0,0.853135601483315
http://gadgets.ndtv.com/internet/news/expedia-takes-decolarcom-stake-as-it-deepens-latin-america-ties-669281,2015-03-11,Business_Model_Resilience,3.0,0.28735632183908
http://www.nasdaq.com/article/expedia-plans-to-acquire-orbitz-how-will-the-various-stakeholders-be-impacted-cm453735,2015-03-11,Systemic_Risk_Management,18.0,-0.45871559633027
http://www.xconomy.com/seattle/2015/03/13/seattle-roundup-spaceflight-industries-expedia-magicflix-more/,2015-03-13,Business_Model_Resilience,3.0,2.55102040816326
http://skift.com/2016/03/15/challenges-in-travel-booking-2016-expedia/,2015-03-16,Business_Model_Resilience,3.0,0.9299442033478
http://blogs.leaderpost.com/2015/03/19/expedia-ca-poll-shows-canadians-associate-vacationing-with-their-overall-happiness/,2015-03-20,Business_Model_Resilience,3.0,5.50964187327823
http://www.gaystarnews.com/article/expedia-uses-same-sex-couple-advert-twitter-homophobes-respond-hate230315,2015-03-23,Employee_Engagement_Inclusion_And_Diversity,8.0,0.5008347245409
http://gulfnews.com/business/sectors/tourism/expedia-buys-rival-travel-operator-orbitz-for-1-6b-1.1456386,2015-03-23,Business_Model_Resilience,3.0,2.0
http://www.geekwire.com/2015/federal-judge-threatens-to-fine-expedia-1000-a-day-in-bag-fee-lawsuit/,2015-03-27,Management_Of_Legal_And_Regulatory_Framework,12.0,-4.1115959869968
http://www.caribbeannewsnow.com/headline-Expedia-reports-major-developments-for-Haiti-25402.html,2015-03-27,Customer_Privacy,22.0,4.47504302925989
http://www.todayonline.com/lifestyle/travel/how-expedia-tripadvisor-and-skyscanner-singapore-offices-make-you-want-travel-all,2015-04-01,Customer_Privacy,22.0,2.80373831775701
http://www.geekwire.com/2015/expedia-reportedly-re-locating-to-former-amgen-campus-in-seattle/,2015-04-01,Business_Model_Resilience,3.0,0.0
http://www.geekwire.com/2015/seattle-vs-the-eastside-whats-driving-expedias-big-regional-relocation/,2015-04-02,Business_Model_Resilience,3.0,2.38907849829352
http://www.areadevelopment.com/newsItems/4-2-2015/expedia-headquarters-seattle-washington354663.shtml,2015-04-02,Employee_Engagement_Inclusion_And_Diversity,8.0,5.71428571428572
http://blog.seattlepi.com/seattlepolitics/2015/04/02/expedia-latest-big-employer-to-make-beline-for-liberal-seattle/,2015-04-02,Employee_Engagement_Inclusion_And_Diversity,8.0,0.0
http://www.wallstreetscope.com/morning-hot-watch-list-cabot-oil-gas-corporation-cog-texas-instruments-inc-txn-expedia-inc-expe-target-corp-tgt-harmony-gold-mining-company-limited-hmy/25227178/,2015-04-02,Customer_Privacy,22.0,1.44508670520231
http://crosscut.com/2015/04/the-dark-side-of-expedias-move-to-seattle/,2015-04-03,Employee_Engagement_Inclusion_And_Diversity,8.0,0.8957654723127
http://wtexas.com/content/15042610-expedia-move-corporate-headquarters-bellevue-seattle,2015-04-03,Business_Ethics,0.0,0.636937584911691
http://sfvbj.com/news/2015/apr/02/expedia-buys-amgen-offices-seattle/,2015-04-03,Labor_Practices,11.0,-0.07813491474529
http://www.traveldailymedia.com/220107/expedia-buys-seattle-waterfront-hq-for-us230m/,2015-04-04,Data_Security,1.0,-0.655580428525745
http://cruise.expedia.com/Search5.aspx,2015-04-16,Employee_Engagement_Inclusion_And_Diversity,8.0,2.96735905044511
http://www.dominicantoday.com/dr/business-and-pleasure/2015/4/23/54883/Expedia-names-Dominican-Republic-2014-Leader-in-Caribbean-Travel-Demand,2015-04-23,Business_Model_Resilience,3.0,3.7037037037037
http://www.tnooz.com/article/tripsbytips-splits-community-platform-sold-to-expedia-mairdumont-picks-up-b2b-business/,2015-04-23,Business_Model_Resilience,3.0,1.39223154678442
http://www.zawya.com/story/Expedia_reveals_top_outbound_markets_for_UAE_residents-ZAWYA20150424063858/,2015-04-24,Customer_Privacy,22.0,2.68948655256724
http://www.4-traders.com/EXPEDIA-INC-9605918/news/Expedia--App-Now-Available-on-Apple-Watch-20250007/,2015-04-24,Customer_Privacy,22.0,1.95272353545735
http://www.africanbusinessreview.co.za/marketing/1917/Expedia-Summit:-make-Africa-your-destination,2015-04-24,Product_Design_And_Lifecycle_Management,15.0,4.60652591170825
http://www.prnewswire.co.uk/news-releases/expedia-affiliate-network-to-attend-arabian-travel-market-in-dubai-502099971.html,2015-04-24,Business_Model_Resilience,3.0,0.649350649350649
http://www.finanznachrichten.de/nachrichten-2015-05/33587685-expedia-affiliate-network-to-attend-arabian-travel-market-in-dubai-008.htm,2015-04-24,Business_Model_Resilience,3.0,0.659123485210441
http://www.traveldailymedia.com/220972/egypt-leads-on-expedias-outbound-list-for-uae-residents/,2015-04-26,Data_Security,1.0,0.645161290322579
https://in.news.yahoo.com/online-travel-services-company-expedias-revenue-jumps-38-201711243--sector.html,2015-04-30,Systemic_Risk_Management,18.0,1.03656430972331
http://www.dominicantoday.com/dr/tourism/2015/4/30/54947/Travel-demand-to-Dominican-Republic-jumps-45-in-2014-Expedia,2015-04-30,Product_Design_And_Lifecycle_Management,15.0,2.45023567449651
http://gadgets.ndtv.com/internet/news/expedia-posts-better-than-expected-profit-on-jump-in-bookings-687738,2015-05-01,Systemic_Risk_Management,18.0,2.10432890461221
http://www.finanznachrichten.de/nachrichten-2015-05/33664852-expedia-affiliate-network-expands-attendance-at-phocuswright-to-include-dublin-event-008.htm,2015-05-01,Business_Model_Resilience,3.0,1.14783525188149
http://news.lycos.com/technology/expedia-shares-soar-on-strong-bookings-despite-strong-us-dollar-c8c966601787d44665f3c4287db3fb48/,2015-05-04,Customer_Privacy,22.0,0.46948356807511
http://www.nasdaq.com/article/expedia-inc-earnings-flying-high-with-acquisitions-cm472702,2015-05-04,Systemic_Risk_Management,18.0,0.51107325383305
http://www.nasdaq.com/article/the-zacks-analyst-blog-highlights-apple-expedia-twitter-and-microsoft-press-releases-cm473016,2015-05-05,Systemic_Risk_Management,18.0,2.06985769728331
http://e27.co/duetto-wants-to-arm-hoteliers-against-disruption-by-priceline-expedia-20150507/,2015-05-07,Customer_Privacy,22.0,0.20519835841313
http://www.webintravel.com/the-skys-the-limit-for-booking-and-expedia-as-they-ramp-up-in-asia/,2015-05-08,Business_Model_Resilience,3.0,0.736196319018408
http://www.cbc.ca/news/canada/british-columbia/expedia-best-price-guarantee-not-honoured-alleges-vancouver-lawyer-1.3074932,2015-05-15,Competitive_Behavior,4.0,-0.475445659723205
http://www.cbc.ca/news/canada/british-columbia/expedia-honours-best-price-guarantee-after-cbc-report-1.3079294,2015-05-19,Management_Of_Legal_And_Regulatory_Framework,12.0,2.07715133531157
http://www.4-traders.com/EXPEDIA-INC-9605918/news/EXPEDIA--Entry-into-a-Material-Definitive-Agreement-Other-Events-Financial-Statements-and-Exhibit-20424126/,2015-05-22,Competitive_Behavior,4.0,2.2883295194508
http://www.travelweekly.com/Travel-News/Travel-Technology/Expedia-sells-stake-in-Chinese-online-travel-agency,2015-05-22,Competitive_Behavior,4.0,2.19298245614035
http://www.dnaindia.com/money/report-expedia-sells-stake-in-chinese-travel-service-2088354,2015-05-23,Systemic_Risk_Management,18.0,0.28328611898017
http://www.columbian.com/news/2015/may/22/expedia-sells-stake-chinese-travel-service/,2015-05-23,Systemic_Risk_Management,18.0,0.93457943925234
http://www.traveldailymedia.com/222098/elong-to-focus-on-accommodation-after-expedia-stake-sale/,2015-05-24,Data_Security,1.0,-1.62513542795233
http://techcrunch.com/2015/05/25/expedia-jets-out-of-china/,2015-05-25,Systemic_Risk_Management,18.0,0.26809651474531
http://www.nasdaq.com/article/expedia-expe-hits-a-52-week-high-on-elong-stock-sale-analyst-blog-cm480091,2015-05-26,Business_Model_Resilience,3.0,3.72340425531915
http://www.wallstreetscope.com/todays-morning-ratings-blackrock-new-york-municipal-20-blh-campbell-soup-company-cpb-eaton-vance-new-york-municipal-nyh-houston-wire-cable-company-hwcc-expedia-inc-expe/25291591/,2015-05-26,Customer_Privacy,22.0,1.08459869848156
http://www.tnooz.com/article/with-expedia-out-of-the-picture-what-next-for-chinese-online-travel-agencies/,2015-05-26,Competitive_Behavior,4.0,-2.05245153933866
http://www.chicagobusiness.com/article/20150527/NEWS07/150529850/orbitz-stockholders-ok-expedia-takeover,2015-05-27,Business_Model_Resilience,3.0,2.76243093922652
http://www.caribbeannewsnow.com/headline-Expedia-reports-promising-growth-for-Antigua-26318.html,2015-05-29,Customer_Privacy,22.0,0.449522382468627
http://www.wallstreetscope.com/morning-market-movers-united-states-steel-corp-x-canadian-pacific-railway-limited-cp-windstream-holdings-inc-win-expedia-inc-expe-celgene-corporation-celg/25296484/,2015-05-29,Customer_Privacy,22.0,0.29325513196481
http://www.latimes.com/travel/deals/la-tr-expedia-las-vegas-cancun-20160601-snap-story.html,2015-06-03,Competitive_Behavior,4.0,2.5
http://www.tweeddailynews.com.au/news/coffs-the-spot-to-spend-long-weekend-expedia/2661578/,2015-06-05,Business_Model_Resilience,3.0,1.64473684210526
http://www.traveldailymedia.com/222843/chief-executive-officer-of-airasia-expedia-steps-down/,2015-06-10,Data_Security,1.0,0.47619047619047
http://hongkong.coconuts.co/2015/06/22/hong-kong-has-least-attractive-dating-population-ranking-20-cities-say-tinder-and-expedia,2015-06-22,Business_Model_Resilience,3.0,3.83747178329571
http://www.geekwire.com/2015/expedia-warns-users-about-unauthorized-access-of-name-phone-email-and-booking-info/,2015-06-25,Customer_Privacy,22.0,-2.88858321870701
http://www.4-traders.com/EXPEDIA-INC-9605918/news/Expedia--Cheaper-fuel-tipped-to-cut-airfares-on-overseas-routes-20619335/,2015-06-30,Competitive_Behavior,4.0,1.52671755725191
http://www.tnooz.com/article/despite-setbacks-expedia-ceo-sees-a-bright-future-in-activities-china-and-vacation-rentals/,2015-06-30,Competitive_Behavior,4.0,2.44857982370225
http://www.geekwire.com/2015/expedia-has-a-president-again-tech-leader-aman-bhutani-elevated-to-big-role-at-online-travel-giant/,2015-06-30,Business_Model_Resilience,3.0,0.937499999999997
http://www.4-traders.com/EXPEDIA-INC-9605918/news/Expedia-Yields-on-European-Hotel-Rate-Listings-20628333/,2015-07-01,Competitive_Behavior,4.0,2.00506290947694
http://www.travolution.co.uk/articles/2015/07/01/13237/expedia-seeks-to-end-rate-parity-investigations-with-new-pan-european-hotel-deals.html,2015-07-05,Supply_Chain_Management,17.0,2.10526315789474
http://skift.com/2015/07/07/interview-expedia-has-new-brand-president-who-champions-test-and-learn-culture/,2015-07-07,Business_Model_Resilience,3.0,1.1001100110011
https://cruise.expedia.com/Search5.aspx,2015-07-07,Employee_Engagement_Inclusion_And_Diversity,8.0,2.96735905044511
http://www.bostonglobe.com/business/2015/08/06/critics-say-merger-expedia-and-orbitz-could-drive-consumer-costs/f6zu14NiezszzPVphQFPFM/story.html,2015-07-08,Competitive_Behavior,4.0,-1.60642570281125
http://www.thestreet.com/story/13218063/1/virgin-america-ceo-why-fight-expedia-and-sabre-were-joining-them.html,2015-07-15,Competitive_Behavior,4.0,2.54290917600139
http://www.todayonline.com/lifestyle/travel/jetsetting/expedias-cpo-john-kim-how-destress-travel-memories,2015-07-16,Customer_Privacy,22.0,2.04081632653061
http://www.travelweekly.com/travel-news/travel-technology/can-google-booking-save-expedia-orbitz,2015-07-20,Competitive_Behavior,4.0,-1.4454664914586
http://www.4-traders.com/EXPEDIA-INC-9605918/news/Expedia--Schedules-Webcast-of-2nd-Quarter-2015-Results-20719845/,2015-07-21,Competitive_Behavior,4.0,1.38686480273432
http://www.travelbizmonitor.com/Top-Stories/tourism-australia-signs-3year-mou-with-expedia-to-increase-tourist-arrivals-27966,2015-07-23,Business_Model_Resilience,3.0,4.86322188449848
http://www.cbsnews.com/news/airlines-hotels-pull-plug-discount-websites-tripadvisor-expedia/,2015-07-24,Competitive_Behavior,4.0,-0.55147058823529
http://wallstreetpit.com/109019-notable-upgrades-biogen-biib-qualcomm-qcom-teva-teva-expedia-inc-expe-comcast-cmcsa/,2015-07-27,Systemic_Risk_Management,18.0,0.80645161290323
http://www.myfoxtwincities.com/story/29672835/sen-klobuchars-concern-with-orbitz-expedia-merger,2015-07-30,Business_Model_Resilience,3.0,0.28985507246377
http://skift.com/2015/07/30/amazon-travel-doubles-hotel-coverage-and-hires-former-expedia-exec/,2015-07-30,Business_Model_Resilience,3.0,3.14769975786925
http://bharatpress.com/2015/07/31/expedia-beats-wall-street-view-shares-rise/,2015-07-31,Customer_Privacy,22.0,-2.05278592375366
http://www.afr.com/business/tourism/australian-dollar-headwinds-not-dampening-expedias-enthusiasm-for-wotif-20150730-giodk8,2015-07-31,Competitive_Behavior,4.0,-0.139018522247753
http://wallstreetpit.com/109086-notable-earnings-fireeye-feye-yrc-worldwide-yrcw-expedia-expe-linkedin-lnkd/,2015-07-31,Systemic_Risk_Management,18.0,0.30395136778115
http://www.tnooz.com/article/expedias-ceo-talks-about-google-homeaway-ryanair-and-the-chinese-market/,2015-07-31,Competitive_Behavior,4.0,2.22007722007722
http://www.traveltrends.biz/ttn555-growth-continues-at-expedia-orbitz-approval-likely/,2015-07-31,Business_Ethics,0.0,0.58651026392962
http://gadgets.ndtv.com/internet/news/expedia-q2-profit-beats-expectations-as-travel-bookings-grow-722240,2015-07-31,Competitive_Behavior,4.0,-2.15384615384615
http://wallstreetpit.com/109094-notable-upgrades-apple-aapl-gopro-gpro-paypal-pypl-expedia-inc-expe-ellie-mae-inc-elli/,2015-07-31,Systemic_Risk_Management,18.0,1.49253731343284
http://www.investopedia.com/articles/investing/080315/how-expedia-makes-money.asp,2015-08-03,Competitive_Behavior,4.0,0.875912408759126
http://skift.com/2015/08/03/expedias-tax-problems-go-global-with-vat-challenges-in-europe/,2015-08-03,Management_Of_Legal_And_Regulatory_Framework,12.0,-4.46927374301677
http://skift.com/2015/08/03/expedia-launches-vacation-rentals-in-europe-through-homeaway-partnership/,2015-08-04,Waste_And_Hazardous_Materials_Management,19.0,3.5778175313059
http://www.traveldailymedia.com/225117/expedia-hires-design-firm-for-new-seattle-hq/,2015-08-04,Data_Security,1.0,-2.60622242860458
http://www.geekwire.com/2015/expedia-lays-groundwork-for-giant-expansion-of-future-seattle-waterfront-headquarters/,2015-08-06,Business_Model_Resilience,3.0,0.355029585798816
http://www.4-traders.com/EXPEDIA-9605918/strategies-strategies/Buy-it-20820486/,2015-08-06,Business_Model_Resilience,3.0,1.02713443100817
http://consumerist.com/2015/08/06/hotel-industry-comes-out-against-merger-of-expedia-orbitz/,2015-08-06,Competitive_Behavior,4.0,0.0
http://www.travelpulse.com/news/destinations/expedia-reveals-top-2015-labor-day-destinations.html,2015-08-07,Customer_Privacy,22.0,3.97111913357401
http://www.geelongadvertiser.com.au/business/hotel-trade-grp-blasts-expedia-orbitz-plan/story-fnjbnvtc-1227473803010,2015-08-07,Competitive_Behavior,4.0,0.31152647975078
http://www.travelpulse.com/news/hotels-and-resorts/american-hotel-lodging-association-denounces-proposed-expedia-orbitz-deal.html,2015-08-08,Customer_Privacy,22.0,-1.75202156334232
http://sentinelrepublic.com/hotel-industry-group-says-expedia-orbitz-acquisition-will-hurt-consumers/64493/,2015-08-09,Customer_Privacy,22.0,2.41435292961059
http://www.autorentalnews.com/news/story/2015/09/congress-members-industry-groups-against-expedia-deal.aspx,2015-08-10,Competitive_Behavior,4.0,0.0
http://www.themalaymailonline.com/money/article/critics-alarmed-by-expedia-orbitz-tie-up-for-online-travel-booking,2015-08-11,Competitive_Behavior,4.0,0.273698588346225
http://www.care2.com/causes/success-expedia-becomes-latest-company-to-cut-ties-with-alec-in-a-win-for-animals-and-the-public.html,2015-08-12,Human_Rights_And_Community_Relations,10.0,-1.24223602484472
http://www.tnooz.com/article/expedia-orbitz-deal-pressure/,2015-08-12,Competitive_Behavior,4.0,0.63391442155309
http://www.computerweekly.com/news/4500251372/CIO-Interview-Elizabeth-Eastaugh-director-of-technology-at-Expedia,2015-08-12,Data_Security,1.0,0.59031877213695
http://www.businesswire.com/news/home/20150813006264/en/Fitch-Affirms-Expedias-IDR-BBB--Outlook-Stable,2015-08-13,Systemic_Risk_Management,18.0,-1.1634706756658
http://www.travelpulse.com/news/hotels-and-resorts/proposed-expedia-orbitz-deal-causing-widespread-concern.html,2015-08-13,Customer_Privacy,22.0,-0.64432989690722
http://finance.yahoo.com/news/other-factors-could-help-expedia-190533106.html,2015-08-13,Systemic_Risk_Management,18.0,-0.27624309392265
http://www.aurorasentinel.com/news/aurora-hotel-named-best-country-expedia-2015-insiders-select-list/,2015-08-13,Business_Ethics,0.0,1.5817223198594
http://www.dnaindia.com/money/report-outbound-travel-from-india-is-growing-faster-than-domestic-expedia-managing-director-2115145,2015-08-17,Product_Design_And_Lifecycle_Management,15.0,1.24391563007031
http://finance.yahoo.com/news/expect-expedia-going-forward-010541643.html,2015-08-17,Systemic_Risk_Management,18.0,-0.64308681672026
http://bizedge.co.nz/story/serko-expands-corporate-travelling-options-expedia-partnership/,2015-08-19,Competitive_Behavior,4.0,0.881027740913612
